 | 634  | Phione             |  0.04140% | 413    |  0.041% | 256    |  0.041% | 
 | 635  | Monferno           |  0.04130% | 412    |  0.041% | 291    |  0.047% | 
 | 636  | Charjabug          |  0.04120% | 411    |  0.041% | 163    |  0.026% | 
 | 637  | Dewpider           |  0.04120% | 411    |  0.041% | 362    |  0.058% | 
 | 638  | Numel              |  0.04110% | 410    |  0.041% | 205    |  0.033% | 
 | 639  | Silvally-Water     |  0.04070% | 406    |  0.041% | 276    |  0.044% | 
 | 640  | Gurdurr            |  0.04070% | 406    |  0.041% | 263    |  0.042% | 
 | 641  | Wormadam-Sandy     |  0.04040% | 403    |  0.040% | 217    |  0.035% | 
 | 642  | Zigzagoon          |  0.04030% | 402    |  0.040% | 263    |  0.042% | 
 | 643  | Charmeleon         |  0.04020% | 401    |  0.040% | 299    |  0.048% | 
 | 644  | Totodile           |  0.04010% | 400    |  0.040% | 258    |  0.041% | 
 | 645  | Carnivine          |  0.03990% | 398    |  0.040% | 261    |  0.042% | 
 | 646  | Frogadier          |  0.03970% | 396    |  0.040% | 264    |  0.042% | 
 | 647  | Silvally-Ghost     |  0.03970% | 396    |  0.040% | 251    |  0.040% | 
 | 648  | Drifloon           |  0.03880% | 387    |  0.039% | 267    |  0.043% | 
 | 649  | Duskull            |  0.03870% | 386    |  0.039% | 254    |  0.041% | 
 | 650  | Spinarak           |  0.03850% | 384    |  0.038% | 262    |  0.042% | 
 | 651  | Silvally-Dark      |  0.03809% | 380    |  0.038% | 226    |  0.036% | 
 | 652  | Woobat             |  0.03709% | 370    |  0.037% | 181    |  0.029% | 
 | 653  | Aipom              |  0.03619% | 361    |  0.036% | 252    |  0.040% | 
 | 654  | Graveler           |  0.03609% | 360    |  0.036% | 246    |  0.039% | 
 | 655  | Doduo              |  0.03579% | 357    |  0.036% | 160    |  0.026% | 
 | 656  | Kadabra            |  0.03579% | 357    |  0.036% | 257    |  0.041% | 
 | 657  | Marshtomp          |  0.03489% | 348    |  0.035% | 197    |  0.032% | 
 | 658  | Silvally-Fighting  |  0.03469% | 346    |  0.035% | 215    |  0.034% | 
 | 659  | Mudkip             |  0.03258% | 325    |  0.033% | 142    |  0.023% | 
 | 660  | Silvally-Ground    |  0.03218% | 321    |  0.032% | 221    |  0.035% | 
 | 661  | Lairon             |  0.03208% | 320    |  0.032% | 232    |  0.037% | 
 | 662  | Shelgon            |  0.03188% | 318    |  0.032% | 231    |  0.037% | 
 | 663  | Silvally-Electric  |  0.03188% | 318    |  0.032% | 204    |  0.033% | 
 | 664  | Silvally-Ice       |  0.03188% | 318    |  0.032% | 183    |  0.029% | 
 | 665  | Psyduck            |  0.03178% | 317    |  0.032% | 206    |  0.033% | 
 | 666  | Dwebble            |  0.03168% | 316    |  0.032% | 220    |  0.035% | 
 | 667  | Corphish           |  0.03118% | 311    |  0.031% | 223    |  0.036% | 
 | 668  | Snivy              |  0.03118% | 311    |  0.031% | 212    |  0.034% | 
 | 669  | Wormadam           |  0.03088% | 308    |  0.031% | 163    |  0.026% | 
 | 670  | Roselia            |  0.03068% | 306    |  0.031% | 203    |  0.033% | 
 | 671  | Krokorok           |  0.03058% | 305    |  0.031% | 214    |  0.034% | 
 | 672  | Remoraid           |  0.03048% | 304    |  0.030% | 168    |  0.027% | 
 | 673  | Quilava            |  0.03028% | 302    |  0.030% | 213    |  0.034% | 
 | 674  | Voltorb            |  0.03018% | 301    |  0.030% | 202    |  0.032% | 
 | 675  | Koffing            |  0.02987% | 298    |  0.030% | 212    |  0.034% | 
 | 676  | Marill             |  0.02957% | 295    |  0.030% | 185    |  0.030% | 
 | 677  | Stantler           |  0.02947% | 294    |  0.029% | 172    |  0.028% | 
 | 678  | Kakuna             |  0.02927% | 292    |  0.029% | 171    |  0.027% | 
 | 679  | Natu               |  0.02907% | 290    |  0.029% | 155    |  0.025% | 
 | 680  | Abra               |  0.02887% | 288    |  0.029% | 191    |  0.031% | 
 | 681  | Torchic            |  0.02887% | 288    |  0.029% | 212    |  0.034% | 
 | 682  | Porygon            |  0.02857% | 285    |  0.029% | 207    |  0.033% | 
 | 683  | Dartrix            |  0.02817% | 281    |  0.028% | 187    |  0.030% | 
 | 684  | Skitty             |  0.02817% | 281    |  0.028% | 154    |  0.025% | 
 | 685  | Machop             |  0.02807% | 280    |  0.028% | 134    |  0.021% | 
 | 686  | Metang             |  0.02797% | 279    |  0.028% | 205    |  0.033% | 
 | 687  | Servine            |  0.02797% | 279    |  0.028% | 168    |  0.027% | 
 | 688  | Feebas             |  0.02787% | 278    |  0.028% | 156    |  0.025% | 
 | 689  | Pignite            |  0.02767% | 276    |  0.028% | 203    |  0.033% | 
 | 690  | Shuppet            |  0.02717% | 271    |  0.027% | 250    |  0.040% | 
 | 691  | Cubone             |  0.02707% | 270    |  0.027% | 194    |  0.031% | 
 | 692  | Buneary            |  0.02647% | 264    |  0.026% | 155    |  0.025% | 
 | 693  | Zorua              |  0.02647% | 264    |  0.026% | 116    |  0.019% | 
 | 694  | Mareanie           |  0.02647% | 264    |  0.026% | 205    |  0.033% | 
 | 695  | Cutiefly           |  0.02637% | 263    |  0.026% | 181    |  0.029% | 
 | 696  | Clamperl           |  0.02617% | 261    |  0.026% | 172    |  0.028% | 
 | 697  | Ralts              |  0.02556% | 255    |  0.026% | 163    |  0.026% | 
 | 698  | Geodude-Alola      |  0.02536% | 253    |  0.025% | 175    |  0.028% | 
 | 699  | Yanma              |  0.02486% | 248    |  0.025% | 172    |  0.028% | 
 | 700  | Cosmog             |  0.02456% | 245    |  0.025% | 113    |  0.018% | 
 | 701  | Kirlia             |  0.02406% | 240    |  0.024% | 165    |  0.026% | 
 | 702  | Wooper             |  0.02376% | 237    |  0.024% | 131    |  0.021% | 
 | 703  | Teddiursa          |  0.02356% | 235    |  0.024% | 109    |  0.017% | 
 | 704  | Oricorio-Pa'u      |  0.02346% | 234    |  0.023% | 139    |  0.022% | 
 | 705  | Shellder           |  0.02336% | 233    |  0.023% | 146    |  0.023% | 
 | 706  | Grimer             |  0.02326% | 232    |  0.023% | 83     |  0.013% | 
 | 707  | Bonsly             |  0.02316% | 231    |  0.023% | 134    |  0.021% | 
 | 708  | Pikachu-Unova      |  0.02266% | 226    |  0.023% | 151    |  0.024% | 
 | 709  | Seadra             |  0.02246% | 224    |  0.022% | 155    |  0.025% | 
 | 710  | Bunnelby           |  0.02236% | 223    |  0.022% | 132    |  0.021% | 
 | 711  | Hakamo-o           |  0.02205% | 220    |  0.022% | 142    |  0.023% | 
 | 712  | Dewott             |  0.02205% | 220    |  0.022% | 131    |  0.021% | 
 | 713  | Boldore            |  0.02165% | 216    |  0.022% | 166    |  0.027% | 
 | 714  | Nidorino           |  0.02155% | 215    |  0.022% | 153    |  0.025% | 
 | 715  | Pikachu-Sinnoh     |  0.02135% | 213    |  0.021% | 152    |  0.024% | 
 | 716  | Flaaffy            |  0.02125% | 212    |  0.021% | 135    |  0.022% | 
 | 717  | Vulpix-Alola       |  0.02105% | 210    |  0.021% | 141    |  0.023% | 
 | 718  | Gible              |  0.02105% | 210    |  0.021% | 147    |  0.024% | 
 | 719  | Wurmple            |  0.02105% | 210    |  0.021% | 120    |  0.019% | 
 | 720  | Salazzle-Totem     |  0.02105% | 210    |  0.021% | 116    |  0.019% | 
 | 721  | Gabite             |  0.02095% | 209    |  0.021% | 147    |  0.024% | 
 | 722  | Silvally-Poison    |  0.02095% | 209    |  0.021% | 140    |  0.022% | 
 | 723  | Omanyte            |  0.02075% | 207    |  0.021% | 163    |  0.026% | 
 | 724  | Ducklett           |  0.02065% | 206    |  0.021% | 91     |  0.015% | 
 | 725  | Eelektrik          |  0.02055% | 205    |  0.021% | 141    |  0.023% | 
 | 726  | Zweilous           |  0.02055% | 205    |  0.021% | 112    |  0.018% | 
 | 727  | Silvally-Bug       |  0.02055% | 205    |  0.021% | 117    |  0.019% | 
 | 728  | Frillish           |  0.02055% | 205    |  0.021% | 116    |  0.019% | 
 | 729  | Cranidos           |  0.02045% | 204    |  0.020% | 119    |  0.019% | 
 | 730  | Fraxure            |  0.02035% | 203    |  0.020% | 133    |  0.021% | 
 | 731  | Froakie            |  0.02035% | 203    |  0.020% | 138    |  0.022% | 
 | 732  | Mankey             |  0.02025% | 202    |  0.020% | 145    |  0.023% | 
 | 733  | Staravia           |  0.02025% | 202    |  0.020% | 134    |  0.021% | 
 | 734  | Floette            |  0.02015% | 201    |  0.020% | 143    |  0.023% | 
 | 735  | Sandshrew          |  0.02005% | 200    |  0.020% | 157    |  0.025% | 
 | 736  | Chingling          |  0.01985% | 198    |  0.020% | 93     |  0.015% | 
 | 737  | Brionne            |  0.01985% | 198    |  0.020% | 117    |  0.019% | 
 | 738  | Staryu             |  0.01965% | 196    |  0.020% | 108    |  0.017% | 
 | 739  | Wimpod             |  0.01955% | 195    |  0.020% | 89     |  0.014% | 
 | 740  | Cosmoem            |  0.01955% | 195    |  0.020% | 112    |  0.018% | 
 | 741  | Sliggoo            |  0.01955% | 195    |  0.020% | 127    |  0.020% | 
 | 742  | Pikachu-Hoenn      |  0.01955% | 195    |  0.020% | 152    |  0.024% | 
 | 743  | Salandit           |  0.01935% | 193    |  0.019% | 123    |  0.020% | 
 | 744  | Silvally-Flying    |  0.01925% | 192    |  0.019% | 142    |  0.023% | 
 | 745  | Fletchinder        |  0.01905% | 190    |  0.019% | 151    |  0.024% | 
 | 746  | Venonat            |  0.01885% | 188    |  0.019% | 162    |  0.026% | 
 | 747  | Litwick            |  0.01885% | 188    |  0.019% | 129    |  0.021% | 
 | 748  | Cubchoo            |  0.01865% | 186    |  0.019% | 120    |  0.019% | 
 | 749  | Oddish             |  0.01865% | 186    |  0.019% | 79     |  0.013% | 
 | 750  | Surskit            |  0.01845% | 184    |  0.018% | 129    |  0.021% | 
 | 751  | Silvally-Grass     |  0.01825% | 182    |  0.018% | 108    |  0.017% | 
 | 752  | Goldeen            |  0.01804% | 180    |  0.018% | 65     |  0.010% | 
 | 753  | Prinplup           |  0.01794% | 179    |  0.018% | 140    |  0.022% | 
 | 754  | Oshawott           |  0.01784% | 178    |  0.018% | 130    |  0.021% | 
 | 755  | Rhyhorn            |  0.01764% | 176    |  0.018% | 124    |  0.020% | 
 | 756  | Trapinch           |  0.01744% | 174    |  0.017% | 105    |  0.017% | 
 | 757  | Gourgeist-Small    |  0.01734% | 173    |  0.017% | 126    |  0.020% | 
 | 758  | Mareep             |  0.01724% | 172    |  0.017% | 81     |  0.013% | 
 | 759  | Graveler-Alola     |  0.01704% | 170    |  0.017% | 113    |  0.018% | 
 | 760  | Marowak-Alola-Totem |  0.01704% | 170    |  0.017% | 105    |  0.017% | 
 | 761  | Snorunt            |  0.01694% | 169    |  0.017% | 113    |  0.018% | 
 | 762  | Inkay              |  0.01684% | 168    |  0.017% | 111    |  0.018% | 
 | 763  | Pawniard           |  0.01674% | 167    |  0.017% | 119    |  0.019% | 
 | 764  | Wailmer            |  0.01664% | 166    |  0.017% | 102    |  0.016% | 
 | 765  | Carvanha           |  0.01644% | 164    |  0.016% | 101    |  0.016% | 
 | 766  | Skorupi            |  0.01634% | 163    |  0.016% | 140    |  0.022% | 
 | 767  | Pidgeotto          |  0.01614% | 161    |  0.016% | 87     |  0.014% | 
 | 768  | Shelmet            |  0.01614% | 161    |  0.016% | 109    |  0.017% | 
 | 769  | Rockruff           |  0.01604% | 160    |  0.016% | 98     |  0.016% | 
 | 770  | Lampent            |  0.01594% | 159    |  0.016% | 99     |  0.016% | 
 | 771  | Scraggy            |  0.01564% | 156    |  0.016% | 101    |  0.016% | 
 | 772  | Krabby             |  0.01564% | 156    |  0.016% | 121    |  0.019% | 
 | 773  | Weepinbell         |  0.01554% | 155    |  0.016% | 98     |  0.016% | 
 | 774  | Phanpy             |  0.01544% | 154    |  0.015% | 82     |  0.013% | 
 | 775  | Budew              |  0.01534% | 153    |  0.015% | 93     |  0.015% | 
 | 776  | Silvally-Psychic   |  0.01534% | 153    |  0.015% | 100    |  0.016% | 
 | 777  | Lileep             |  0.01534% | 153    |  0.015% | 107    |  0.017% | 
 | 778  | Turtwig            |  0.01534% | 153    |  0.015% | 118    |  0.019% | 
 | 779  | Happiny            |  0.01534% | 153    |  0.015% | 99     |  0.016% | 
 | 780  | Mienfoo            |  0.01534% | 153    |  0.015% | 68     |  0.011% | 
 | 781  | Piplup             |  0.01524% | 152    |  0.015% | 108    |  0.017% | 
 | 782  | Cyndaquil          |  0.01524% | 152    |  0.015% | 105    |  0.017% | 
 | 783  | Archen             |  0.01474% | 147    |  0.015% | 75     |  0.012% | 
 | 784  | Swinub             |  0.01474% | 147    |  0.015% | 90     |  0.014% | 
 | 785  | Slugma             |  0.01474% | 147    |  0.015% | 54     |  0.009% | 
 | 786  | Vulpix             |  0.01464% | 146    |  0.015% | 100    |  0.016% | 
 | 787  | Venipede           |  0.01454% | 145    |  0.015% | 87     |  0.014% | 
 | 788  | Karrablast         |  0.01434% | 143    |  0.014% | 78     |  0.012% | 
 | 789  | Shroomish          |  0.01424% | 142    |  0.014% | 77     |  0.012% | 
 | 790  | Silcoon            |  0.01424% | 142    |  0.014% | 69     |  0.011% | 
 | 791  | Spritzee           |  0.01424% | 142    |  0.014% | 91     |  0.015% | 
 | 792  | Mime Jr.           |  0.01414% | 141    |  0.014% | 100    |  0.016% | 
 | 793  | Bellsprout         |  0.01414% | 141    |  0.014% | 82     |  0.013% | 
 | 794  | Igglybuff          |  0.01403% | 140    |  0.014% | 89     |  0.014% | 
 | 795  | Klang              |  0.01383% | 138    |  0.014% | 101    |  0.016% | 
 | 796  | Bronzor            |  0.01383% | 138    |  0.014% | 102    |  0.016% | 
 | 797  | Swirlix            |  0.01373% | 137    |  0.014% | 102    |  0.016% | 
 | 798  | Paras              |  0.01363% | 136    |  0.014% | 97     |  0.016% | 
 | 799  | Palpitoad          |  0.01363% | 136    |  0.014% | 111    |  0.018% | 
 | 800  | Quilladin          |  0.01353% | 135    |  0.014% | 90     |  0.014% | 
 | 801  | Croagunk           |  0.01343% | 134    |  0.013% | 92     |  0.015% | 
 | 802  | Lombre             |  0.01333% | 133    |  0.013% | 78     |  0.012% | 
 | 803  | Drilbur            |  0.01323% | 132    |  0.013% | 80     |  0.013% | 
 | 804  | Espurr             |  0.01323% | 132    |  0.013% | 94     |  0.015% | 
 | 805  | Azurill            |  0.01313% | 131    |  0.013% | 85     |  0.014% | 
 | 806  | Phantump           |  0.01303% | 130    |  0.013% | 99     |  0.016% | 
 | 807  | Popplio            |  0.01303% | 130    |  0.013% | 67     |  0.011% | 
 | 808  | Gloom              |  0.01303% | 130    |  0.013% | 85     |  0.014% | 
 | 809  | Whismur            |  0.01283% | 128    |  0.013% | 94     |  0.015% | 
 | 810  | Seel               |  0.01273% | 127    |  0.013% | 103    |  0.017% | 
 | 811  | Larvesta           |  0.01273% | 127    |  0.013% | 62     |  0.010% | 
 | 812  | Pupitar            |  0.01273% | 127    |  0.013% | 86     |  0.014% | 
 | 813  | Araquanid-Totem    |  0.01273% | 127    |  0.013% | 82     |  0.013% | 
 | 814  | Minccino           |  0.01263% | 126    |  0.013% | 98     |  0.016% | 
 | 815  | Sandygast          |  0.01263% | 126    |  0.013% | 87     |  0.014% | 
 | 816  | Croconaw           |  0.01253% | 125    |  0.013% | 92     |  0.015% | 
 | 817  | Seedot             |  0.01233% | 123    |  0.012% | 62     |  0.010% | 
 | 818  | Axew               |  0.01233% | 123    |  0.012% | 66     |  0.011% | 
 | 819  | Vikavolt-Totem     |  0.01233% | 123    |  0.012% | 84     |  0.013% | 
 | 820  | Joltik             |  0.01233% | 123    |  0.012% | 72     |  0.012% | 
 | 821  | Duosion            |  0.01223% | 122    |  0.012% | 82     |  0.013% | 
 | 822  | Mantyke            |  0.01213% | 121    |  0.012% | 80     |  0.013% | 
 | 823  | Snover             |  0.01203% | 120    |  0.012% | 68     |  0.011% | 
 | 824  | Honedge            |  0.01193% | 119    |  0.012% | 87     |  0.014% | 
 | 825  | Growlithe          |  0.01193% | 119    |  0.012% | 78     |  0.012% | 
 | 826  | Cacnea             |  0.01193% | 119    |  0.012% | 85     |  0.014% | 
 | 827  | Slowpoke           |  0.01183% | 118    |  0.012% | 77     |  0.012% | 
 | 828  | Pancham            |  0.01183% | 118    |  0.012% | 79     |  0.013% | 
 | 829  | Magby              |  0.01173% | 117    |  0.012% | 85     |  0.014% | 
 | 830  | Spearow            |  0.01153% | 115    |  0.012% | 76     |  0.012% | 
 | 831  | Stunky             |  0.01153% | 115    |  0.012% | 38     |  0.006% | 
 | 832  | Houndour           |  0.01153% | 115    |  0.012% | 56     |  0.009% | 
 | 833  | Tyrogue            |  0.01143% | 114    |  0.011% | 76     |  0.012% | 
 | 834  | Pidove             |  0.01133% | 113    |  0.011% | 72     |  0.012% | 
 | 835  | Elekid             |  0.01133% | 113    |  0.011% | 80     |  0.013% | 
 | 836  | Nidorina           |  0.01133% | 113    |  0.011% | 93     |  0.015% | 
 | 837  | Chespin            |  0.01103% | 110    |  0.011% | 58     |  0.009% | 
 | 838  | Cherubi            |  0.01093% | 109    |  0.011% | 63     |  0.010% | 
 | 839  | Dratini            |  0.01093% | 109    |  0.011% | 76     |  0.012% | 
 | 840  | Sandile            |  0.01083% | 108    |  0.011% | 53     |  0.008% | 
 | 841  | Fletchling         |  0.01063% | 106    |  0.011% | 74     |  0.012% | 
 | 842  | Grotle             |  0.01053% | 105    |  0.011% | 66     |  0.011% | 
 | 843  | Hoppip             |  0.01053% | 105    |  0.011% | 62     |  0.010% | 
 | 844  | Meowth-Alola       |  0.01033% | 103    |  0.010% | 65     |  0.010% | 
 | 845  | Ekans              |  0.01033% | 103    |  0.010% | 71     |  0.011% | 
 | 846  | Shellos            |  0.01023% | 102    |  0.010% | 51     |  0.008% | 
 | 847  | Anorith            |  0.01023% | 102    |  0.010% | 65     |  0.010% | 
 | 848  | Shinx              |  0.01013% | 101    |  0.010% | 59     |  0.009% | 
 | 849  | Tepig              |  0.01002% | 100    |  0.010% | 61     |  0.010% | 
 | 850  | Cascoon            |  0.01002% | 100    |  0.010% | 57     |  0.009% | 
 | 851  | Kabuto             |  0.01002% | 100    |  0.010% | 48     |  0.008% | 
 | 852  | Lurantis-Totem     |  0.01002% | 100    |  0.010% | 56     |  0.009% | 
 | 853  | Tentacool          |  0.00992% | 99     |  0.010% | 77     |  0.012% | 
 | 854  | Goomy              |  0.00982% | 98     |  0.010% | 63     |  0.010% | 
 | 855  | Tyrunt             |  0.00982% | 98     |  0.010% | 66     |  0.011% | 
 | 856  | Vullaby            |  0.00952% | 95     |  0.010% | 63     |  0.010% | 
 | 857  | Silvally-Rock      |  0.00942% | 94     |  0.009% | 66     |  0.011% | 
 | 858  | Beldum             |  0.00932% | 93     |  0.009% | 55     |  0.009% | 
 | 859  | Gourgeist-Large    |  0.00932% | 93     |  0.009% | 63     |  0.010% | 
 | 860  | Snubbull           |  0.00922% | 92     |  0.009% | 72     |  0.012% | 
 | 861  | Mudbray            |  0.00922% | 92     |  0.009% | 73     |  0.012% | 
 | 862  | Spewpa             |  0.00922% | 92     |  0.009% | 49     |  0.008% | 
 | 863  | Bagon              |  0.00922% | 92     |  0.009% | 59     |  0.009% | 
 | 864  | NidoranM           |  0.00902% | 90     |  0.009% | 66     |  0.011% | 
 | 865  | Chikorita          |  0.00902% | 90     |  0.009% | 61     |  0.010% | 
 | 866  | Sewaddle           |  0.00902% | 90     |  0.009% | 48     |  0.008% | 
 | 867  | Exeggcute          |  0.00902% | 90     |  0.009% | 59     |  0.009% | 
 | 868  | Chimchar           |  0.00892% | 89     |  0.009% | 66     |  0.011% | 
 | 869  | Herdier            |  0.00892% | 89     |  0.009% | 70     |  0.011% | 
 | 870  | Larvitar           |  0.00882% | 88     |  0.009% | 59     |  0.009% | 
 | 871  | Drowzee            |  0.00882% | 88     |  0.009% | 55     |  0.009% | 
 | 872  | Morelull           |  0.00872% | 87     |  0.009% | 52     |  0.008% | 
 | 873  | Clauncher          |  0.00852% | 85     |  0.009% | 55     |  0.009% | 
 | 874  | Baltoy             |  0.00842% | 84     |  0.008% | 55     |  0.009% | 
 | 875  | Gothita            |  0.00842% | 84     |  0.008% | 43     |  0.007% | 
 | 876  | Poochyena          |  0.00822% | 82     |  0.008% | 48     |  0.008% | 
 | 877  | Darumaka           |  0.00822% | 82     |  0.008% | 55     |  0.009% | 
 | 878  | Vanillite          |  0.00822% | 82     |  0.008% | 60     |  0.010% | 
 | 879  | Sandshrew-Alola    |  0.00812% | 81     |  0.008% | 49     |  0.008% | 
 | 880  | Trumbeak           |  0.00802% | 80     |  0.008% | 47     |  0.008% | 
 | 881  | Sentret            |  0.00802% | 80     |  0.008% | 41     |  0.007% | 
 | 882  | Lillipup           |  0.00792% | 79     |  0.008% | 58     |  0.009% | 
 | 883  | Smoochum           |  0.00792% | 79     |  0.008% | 64     |  0.010% | 
 | 884  | Lotad              |  0.00772% | 77     |  0.008% | 36     |  0.006% | 
 | 885  | Nuzleaf            |  0.00772% | 77     |  0.008% | 44     |  0.007% | 
 | 886  | Gulpin             |  0.00762% | 76     |  0.008% | 37     |  0.006% | 
 | 887  | Wingull            |  0.00752% | 75     |  0.008% | 61     |  0.010% | 
 | 888  | Stufful            |  0.00752% | 75     |  0.008% | 45     |  0.007% | 
 | 889  | NidoranF           |  0.00742% | 74     |  0.007% | 57     |  0.009% | 
 | 890  | Deerling           |  0.00742% | 74     |  0.007% | 53     |  0.008% | 
 | 891  | Poliwag            |  0.00742% | 74     |  0.007% | 59     |  0.009% | 
 | 892  | Noibat             |  0.00732% | 73     |  0.007% | 50     |  0.008% | 
 | 893  | Steenee            |  0.00722% | 72     |  0.007% | 47     |  0.008% | 
 | 894  | Spoink             |  0.00712% | 71     |  0.007% | 38     |  0.006% | 
 | 895  | Tirtouga           |  0.00712% | 71     |  0.007% | 53     |  0.008% | 
 | 896  | Crabrawler         |  0.00692% | 69     |  0.007% | 48     |  0.008% | 
 | 897  | Tynamo             |  0.00692% | 69     |  0.007% | 40     |  0.006% | 
 | 898  | Glameow            |  0.00682% | 68     |  0.007% | 51     |  0.008% | 
 | 899  | Rufflet            |  0.00662% | 66     |  0.007% | 34     |  0.005% | 
 | 900  | Pansage            |  0.00662% | 66     |  0.007% | 43     |  0.007% | 
 | 901  | Elgyem             |  0.00662% | 66     |  0.007% | 53     |  0.008% | 
 | 902  | Foongus            |  0.00662% | 66     |  0.007% | 37     |  0.006% | 
 | 903  | Pumpkaboo-Super    |  0.00652% | 65     |  0.007% | 46     |  0.007% | 
 | 904  | Fennekin           |  0.00652% | 65     |  0.007% | 44     |  0.007% | 
 | 905  | Slakoth            |  0.00632% | 63     |  0.006% | 34     |  0.005% | 
 | 906  | Nincada            |  0.00632% | 63     |  0.006% | 39     |  0.006% | 
 | 907  | Vibrava            |  0.00622% | 62     |  0.006% | 44     |  0.007% | 
 | 908  | Grimer-Alola       |  0.00612% | 61     |  0.006% | 47     |  0.008% | 
 | 909  | Scatterbug         |  0.00612% | 61     |  0.006% | 24     |  0.004% | 
 | 910  | Golett             |  0.00612% | 61     |  0.006% | 42     |  0.007% | 
 | 911  | Vanillish          |  0.00601% | 60     |  0.006% | 37     |  0.006% | 
 | 912  | Hoothoot           |  0.00601% | 60     |  0.006% | 37     |  0.006% | 
 | 913  | Pumpkaboo-Small    |  0.00591% | 59     |  0.006% | 38     |  0.006% | 
 | 914  | Petilil            |  0.00591% | 59     |  0.006% | 39     |  0.006% | 
 | 915  | Loudred            |  0.00591% | 59     |  0.006% | 39     |  0.006% | 
 | 916  | Pikipek            |  0.00591% | 59     |  0.006% | 49     |  0.008% | 
 | 917  | Skrelp             |  0.00571% | 57     |  0.006% | 36     |  0.006% | 
 | 918  | Gumshoos-Totem     |  0.00571% | 57     |  0.006% | 49     |  0.008% | 
 | 919  | Luxio              |  0.00571% | 57     |  0.006% | 42     |  0.007% | 
 | 920  | Helioptile         |  0.00561% | 56     |  0.006% | 30     |  0.005% | 
 | 921  | Timburr            |  0.00551% | 55     |  0.006% | 33     |  0.005% | 
 | 922  | Munna              |  0.00551% | 55     |  0.006% | 38     |  0.006% | 
 | 923  | Finneon            |  0.00531% | 53     |  0.005% | 24     |  0.004% | 
 | 924  | Swablu             |  0.00531% | 53     |  0.005% | 39     |  0.006% | 
 | 925  | Fomantis           |  0.00501% | 50     |  0.005% | 26     |  0.004% | 
 | 926  | Roggenrola         |  0.00491% | 49     |  0.005% | 39     |  0.006% | 
 | 927  | Togedemaru-Totem   |  0.00491% | 49     |  0.005% | 35     |  0.006% | 
 | 928  | Burmy              |  0.00481% | 48     |  0.005% | 30     |  0.005% | 
 | 929  | Bergmite           |  0.00471% | 47     |  0.005% | 26     |  0.004% | 
 | 930  | Shieldon           |  0.00461% | 46     |  0.005% | 41     |  0.007% | 
 | 931  | Pumpkaboo          |  0.00441% | 44     |  0.004% | 32     |  0.005% | 
 | 932  | Diglett-Alola      |  0.00431% | 43     |  0.004% | 34     |  0.005% | 
 | 933  | Horsea             |  0.00431% | 43     |  0.004% | 24     |  0.004% | 
 | 934  | Litleo             |  0.00421% | 42     |  0.004% | 30     |  0.005% | 
 | 935  | Deino              |  0.00401% | 40     |  0.004% | 30     |  0.005% | 
 | 936  | Blitzle            |  0.00401% | 40     |  0.004% | 31     |  0.005% | 
 | 937  | Skiploom           |  0.00391% | 39     |  0.004% | 23     |  0.004% | 
 | 938  | Yungoos            |  0.00381% | 38     |  0.004% | 30     |  0.005% | 
 | 939  | Makuhita           |  0.00381% | 38     |  0.004% | 27     |  0.004% | 
 | 940  | Tranquill          |  0.00381% | 38     |  0.004% | 21     |  0.003% | 
 | 941  | Chinchou           |  0.00371% | 37     |  0.004% | 23     |  0.004% | 
 | 942  | Kricketot          |  0.00371% | 37     |  0.004% | 20     |  0.003% | 
 | 943  | Amaura             |  0.00371% | 37     |  0.004% | 30     |  0.005% | 
 | 944  | Pansear            |  0.00361% | 36     |  0.004% | 26     |  0.004% | 
 | 945  | Bounsweet          |  0.00361% | 36     |  0.004% | 23     |  0.004% | 
 | 946  | Flabebe            |  0.00341% | 34     |  0.003% | 23     |  0.004% | 
 | 947  | Raticate-Alola-Totem |  0.00321% | 32     |  0.003% | 21     |  0.003% | 
 | 948  | Tympole            |  0.00321% | 32     |  0.003% | 23     |  0.004% | 
 | 949  | Ledyba             |  0.00321% | 32     |  0.003% | 22     |  0.004% | 
 | 950  | Jangmo-o           |  0.00301% | 30     |  0.003% | 19     |  0.003% | 
 | 951  | Skiddo             |  0.00291% | 29     |  0.003% | 20     |  0.003% | 
 | 952  | Binacle            |  0.00291% | 29     |  0.003% | 20     |  0.003% | 
 | 953  | Patrat             |  0.00291% | 29     |  0.003% | 23     |  0.004% | 
 | 954  | Panpour            |  0.00281% | 28     |  0.003% | 19     |  0.003% | 
 | 955  | Ribombee-Totem     |  0.00251% | 25     |  0.003% | 15     |  0.002% | 
 | 956  | Electrike          |  0.00231% | 23     |  0.002% | 15     |  0.002% | 
 | 957  | Grubbin            |  0.00200% | 20     |  0.002% | 15     |  0.002% | 
 | 958  | Klink              |  0.00120% | 12     |  0.001% | 7      |  0.001% | 
 | 959  | Barboach           |  0.00110% | 11     |  0.001% | 8      |  0.001% | 
 | 960  | Pumpkaboo-Large    |  0.00010% | 1      |  0.000% | 1      |  0.000% | 
